#DEG_AC	#Gene_Name	#Gene_Ref	#Uniprot_ID	#COG	#Class	#Function	#Organism	#Refseq	#Condition
DEG2001	DEG20010108	TSC13	Q99190	GI:6320189	-	Enoyl reductase that catalyzes the last step in each cycle of very long chain fatty acid elongation, localizes to the ER, highly enriched in a structure marking nuclear-vacuolar junctions, coimmunoprecipitates with elongases Fen1p and Sur4p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010109	CDC7	P06243	GI:6320187	-	DDK (Dbf4-dependent kinase) catalytic subunit required for firing origins and replication fork progression in mitosis through phosphorylation of Mcm2-7p complexes and Cdc45p; kinase activity correlates with cyclical DBF4 expression	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010110	MPS1	P54199	GI:6320176	-	Dual-specificity kinase required for spindle pole body (SPB) duplication and spindle checkpoint function; substrates include SPB proteins Spc42p, Spc110p, and Spc98p, mitotic exit network protein Mob1p, and checkpoint protein Mad1p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010111	ARP2	P32381	GI:6320175	-	Essential component of the Arp2/3 complex, which is a highly conserved actin nucleation center required for the motility and integrity of actin patches; involved in endocytosis and membrane growth and polarity	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010112	PRP9	P19736	GI:6320174	-	Subunit of the SF3a splicing factor complex, required for spliceosome assembly; acts after the formation of the U1 snRNP-pre-mRNA complex	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010113	DBP10	Q12389	GI:6320173	-	Putative ATP-dependent RNA helicase of the DEAD-box protein family, constituent of 66S pre-ribosomal particles; essential protein involved in ribosome biogenesis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010114	PRP11	Q07350	GI:6320161	-	Subunit of the SF3a splicing factor complex, required for spliceosome assembly	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010115	FAD1	P38913	GI:6320159	-	Flavin adenine dinucleotide (FAD) synthetase, performs the second step in synthesis of FAD from riboflavin	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010116	PSA1	P41940	GI:6320148	-	GDP-mannose pyrophosphorylase (mannose-1-phosphate guanyltransferase), synthesizes GDP-mannose from GTP and mannose-1-phosphate in cell wall biosynthesis; required for normal cell wall structure	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010117	USO1	P25386	GI:6320145	-	Essential protein involved in intracellular protein transport, coiled-coil protein necessary for transport from ER to Golgi; required for assembly of the ER-to-Golgi SNARE complex	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010118	TSR1	Q07381	GI:6320143	-	Protein required for processing of 20S pre-rRNA in the cytoplasm, associates with pre-40S ribosomal particles	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010119	UBC9	P50623	GI:6320139	-	SUMO-conjugating enzyme involved in the Smt3p conjugation pathway; nuclear protein required for S- and M-phase cyclin degradation and mitotic control; involved in proteolysis mediated by the anaphase-promoting complex cyclosome (APCC)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010120	COX9	P07255	GI:6320136	-	Subunit VIIa of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010121	SUB2	Q07478	GI:6320119	-	Component of the TREX complex required for nuclear mRNA export; member of the DEAD-box RNA helicase superfamily and is involved in early and late steps of spliceosome assembly; homolog of the human splicing factor hUAP56	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010122	LUC7	Q07508	GI:6320116	-	Essential protein associated with the U1 snRNP complex; splicing factor involved in recognition of 5' splice site; contains two zinc finger motifs; N-terminal zinc finger binds pre-mRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010123	SRP14	P38985	GI:6320111	-	Signal recognition particle (SRP) subunit, interacts with the RNA component of SRP to form the Alu domain, which is the region of SRP responsible for arrest of nascent chain elongation during membrane targeting; homolog of mammalian SRP14	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010124	RPN6	Q12377	GI:6320106	-	Essential, non-ATPase regulatory subunit of the 26S proteasome lid required for the assembly and activity of the 26S proteasome; the human homolog (S9 protein) partially rescues Rpn6p depletion	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010125	SNU23	Q12368	GI:6320105	-	Component of U4/U6.U5 snRNP involved in mRNA splicing via spliceosome	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010126	POL3	P15436	GI:6320101	-	Catalytic subunit of DNA polymerase delta; required for chromosomal DNA replication during mitosis and meiosis, intragenic recombination, repair of double strand DNA breaks, and DNA replication during nucleotide excision repair (NER)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010127	QRI1	P43123	GI:6320100	-	UDP-N-acetylglucosamine pyrophosphorylase, catalyzes the formation of UDP-N-acetylglucosamine (UDP-GlcNAc), which is important in cell wall biosynthesis, protein N-glycosylation, and GPI anchor biosynthesis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010128	NSE4	P43124	GI:6320098	-	Nuclear protein that plays a role in the function of the Smc5p-Rhc18p complex	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010129	KIN28	P06242	GI:6320095	-	Serine/threonine protein kinase, subunit of the transcription factor TFIIH; involved in transcription initiation at RNA polymerase II promoters	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010130	RRP42	Q12277	GI:6320092	-	Exosome non-catalytic core component; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; has similarity to E. coli RNase PH and to human hRrp42p (EXOSC7)	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010131	YFH1	Q07540	GI:6320083	-	Mitochondrial matrix iron chaperone; oxidizes and stores iron; interacts with Isu1p to promote Fe-S cluster assembly; mutation results in multiple Fe/S-dependent enzyme deficiencies; human frataxin homolog is mutated in Friedrich's ataxia	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010132	CDC48	P25694	GI:6320077	-	ATPase in ER, nuclear membrane and cytosol with homology to mammalian p97; in a complex with Npl4p and Ufd1p participates in retrotranslocation of ubiquitinated proteins from the ER into the cytosol for degradation by the proteasome	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010133	CDC53	Q12018	GI:6320070	-	Cullin, structural protein of SCF complexes (which also contain Skp1p, Cdc34p, Hrt1p and an F-box protein) involved in ubiquitination; SCF promotes the G1-S transition by targeting G1 cyclins and the Cln-CDK inhibitor Sic1p for degradation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010134	SCM3	Q12334	GI:37362629	-	Nonhistone component of centromeric chromatin that binds stoichiometrically to CenH3-H4 histones, required for kinetochore assembly; contains nuclear export signal (NES); required for G2/M progression and localization of Cse4p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010135	RPO21	P04050	GI:6320061	-	RNA polymerase II largest subunit B220, part of central core; phosphorylation of C-terminal heptapeptide repeat domain regulates association with transcription and splicing factors; similar to bacterial beta-prime	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010136	BPL1	P48445	GI:6320060	-	Biotin:apoprotein ligase, covalently modifies proteins with the addition of biotin, required for acetyl-CoA carboxylase (Acc1p) holoenzyme formation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010137	CCT4	P39078	GI:6320058	-	Subunit of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010138	COP1	P53622	GI:6320056	-	Alpha subunit of COPI vesicle coatomer complex, which surrounds transport vesicles in the early secretory pathway	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010139	RPN5	Q12250	GI:6320054	-	Essential, non-ATPase regulatory subunit of the 26S proteasome lid, similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit, Rpn7p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010140	NOP14	Q99207	GI:6320053	-	Nucleolar protein, forms a complex with Noc4p that mediates maturation and nuclear export of 40S ribosomal subunits; also present in the small subunit processome complex, which is required for processing of pre-18S rRNA	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010141	RPC53	P25441	GI:6320050	-	RNA polymerase III subunit C53	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010142	SAS10	Q12136	GI:6320049	-	Essential subunit of U3-containing Small Subunit (SSU) processome complex involved in production of 18S rRNA and assembly of small ribosomal subunit; disrupts silencing when overproduced	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010143	CLB3	P24870	GI:6320046	-	B-type cyclin involved in cell cycle progression; activates Cdc28p to promote the G2/M transition; may be involved in DNA replication and spindle assembly; accumulates during S phase and G2, then targeted for ubiquitin-mediated degradation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010144	CDC9	P04819	GI:6320038	-	DNA ligase found in the nucleus and mitochondria, an essential enzyme that joins Okazaki fragments during DNA replication; also acts in nucleotide excision repair, base excision repair, and recombination	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010145	CDC36	P06100	GI:6320036	-	Component of the CCR4-NOT complex, which has multiple roles in regulating mRNA levels including regulation of transcription and destabilizing mRNAs by deadenylation; basal transcription factor	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010146	FAP7	Q12055	GI:6320035	-	Essential NTPase required for small ribosome subunit synthesis, mediates processing of the 20S pre-rRNA at site D in the cytoplasm but associates only transiently with 43S preribosomes via Rps14p, may be the endonuclease for site D	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010147	NUS1	Q12063	GI:6320008	-	Putative prenyltransferase, required for cell viability; proposed to be involved in protein trafficking because tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010148	SEC31	P38968	GI:6320006	-	Essential phosphoprotein component (p150) of the COPII coat of secretory pathway vesicles, in complex with Sec13p; required for ER-derived transport vesicle formation	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010149	HEM3	P28789	GI:6319996	-	Porphobilinogen deaminase, catalyzes the conversion of 4-porphobilinogen to hydroxymethylbilane, the third step in heme biosynthesis; localizes to the cytoplasm and nucleus; expression is regulated by Hap2p-Hap3p, but not by levels of heme	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010150	GLE1	Q12315	GI:6319994	-	Cytoplasmic nucleoporin required for polyadenylated RNA export but not for protein import; component of Nup82p nuclear pore subcomplex; contains a nuclear export signal	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010151	NHP2	P32495	GI:82795243	-	Nuclear protein related to mammalian high mobility group (HMG) proteins, essential for function of H/ACA-type snoRNPs, which are involved in 18S rRNA processing	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010152	CWC2	Q12046	GI:6319992	-	Protein involved in pre-mRNA splicing, component of a complex containing Cef1p; interacts with Prp19p; contains an RNA recognition motif; has similarity to S. pombe Cwf2p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010153	SHR3	Q02774	GI:6319989	-	Endoplasmic reticulum packaging chaperone, required for incorporation of amino acid permeases into COPII coated vesicles for transport to the cell surface	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010154	TIM22	Q12328	GI:6319984	-	Component of the mitochondrial Tim54p-Tim22p complex involved in insertion of polytopic proteins into the inner membrane	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010155	CDC13	P32797	GI:6319981	-	Single stranded DNA-binding protein found at TG1-3 telomere G-tails; regulates telomere replication through recruitment of specific sub-complexes, but the essential function is telomere capping	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010156	YPD1	Q07688	GI:6319966	-	Phosphorelay intermediate protein, phosphorylated by the plasma membrane sensor Sln1p in response to osmotic stress and then in turn phosphorylates the response regulators Ssk1p in the cytosol and Skn7p in the nucleus	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010157	YRB1	P41920	GI:6320205	-	Ran GTPase binding protein; involved in nuclear protein import and RNA export, ubiquitin-mediated protein degradation during the cell cycle; shuttles between the nucleus and cytoplasm; is essential; homolog of human RanBP1	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010158	PSF1	Q12488	GI:6320216	-	Subunit of the GINS complex (Sld5p, Psf1p, Psf2p, Psf3p), which is localized to DNA replication origins and implicated in assembly of the DNA replication machinery	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010159	DAD1	Q12248	GI:6320219	-	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010160	FAL1	Q12099	GI:6320224	-	Nucleolar protein required for maturation of 18S rRNA, member of the eIF4A subfamily of DEAD-box ATP-dependent RNA helicases	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010161	SES1	P07284	GI:6320226	-	Cytosolic seryl-tRNA synthetase, class II aminoacyl-tRNA synthetase that aminoacylates tRNA(Ser), displays tRNA-dependent amino acid recognition which enhances discrimination of the serine substrate, interacts with peroxin Pex21p	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010162	KRS1	P15180	GI:6320242	-	Lysyl-tRNA synthetase	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010163	RSM10	Q03201	GI:6320246	-	Mitochondrial ribosomal protein of the small subunit, has similarity to E. coli S10 ribosomal protein; essential for viability, unlike most other mitoribosomal proteins	Saccharomyces cerevisiae	559292	Rich medium
DEG2001	DEG20010164	HEM13	P11353	GI:6320249	-	Coproporphyrinogen III oxidase, an oxygen requiring enzyme that catalyzes the sixth step in the heme biosynthetic pathway; transcription is repressed by oxygen and heme (via Rox1p and Hap1p)	Saccharomyces cerevisiae	559292	Rich medium
